13.5001,1.15556,0.705358,0.0018746,6.30265,1.147461.84312
13.6001,1.19473,0.703668,-0.0431156,6.30265,1.147461.84312
13.7001,1.22853,0.70081,-0.0843565,6.30265,1.147461.84312
13.8001,1.26174,0.696616,-0.125598,6.30265,1.147461.84312
13.9001,1.30082,0.689885,-0.170588,6.30265,1.147461.84312
14.0001,1.33314,0.68306,-0.208079,6.30265,1.147461.84312
14.1001,1.37153,0.673133,-0.25307,6.30265,1.147461.84312
14.2001,1.40334,0.663425,-0.296185,6.30265,1.147461.84312
14.3001,1.43539,0.652316,-0.333677,6.30265,1.147461.84312
14.4001,1.47159,0.637835,-0.380542,6.34353,1.5571.4273
14.5001,1.5017,0.624793,-0.408661,6.34353,1.5571.4273
14.6001,1.53554,0.608763,-0.442403,6.34353,1.5571.4273
14.7001,1.56372,0.594694,-0.463024,6.34353,1.5571.4273
14.8001,1.59206,0.579948,-0.479895,6.34353,1.5571.4273
14.9001,1.62417,0.562462,-0.498641,6.34353,1.5571.4273
15.0001,1.65087,0.546184,-0.54738,6.34353,1.5571.4273
15.1001,1.6788,0.52693,-0.603618,6.34353,1.5571.4273
15.2001,1.70149,0.509462,-0.656106,6.34353,1.5571.4273
15.3001,1.7241,0.490153,-0.70672,6.34353,1.5571.4273
15.4001,1.74874,0.466513,-0.764833,6.33894,1.583071.06121
15.5001,1.76901,0.445063,-0.813572,6.33894,1.583071.06121
15.6001,1.78994,0.420072,-0.873559,6.33894,1.583071.06121
15.7001,1.80731,0.39786,-0.907302,6.33894,1.583071.06121
15.8001,1.8263,0.374124,-0.896054,6.33894,1.583071.06121
15.9001,1.84816,0.347617,-0.881057,6.33894,1.583071.06121
16.0001,1.86687,0.325944,-0.858562,6.33894,1.583071.06121
16.1001,1.88961,0.301065,-0.830443,6.33894,1.583071.06121
16.2001,1.9097,0.280048,-0.807948,6.33894,1.583071.06121
16.3001,1.92882,0.260854,-0.787328,6.33894,1.583071.06121
16.4001,1.95089,0.240603,-0.742338,6.80794,1.700740.681107
16.5001,1.97325,0.222365,-0.684225,6.80794,1.700740.681107
16.6001,2.00503,0.199021,-0.633611,6.80794,1.700740.681107
16.7001,2.03397,0.179699,-0.588621,6.80794,1.700740.681107
16.8001,2.06338,0.161926,-0.543631,6.80794,1.700740.681107
16.9001,2.0985,0.143057,-0.493017,6.80794,1.700740.681107
17.0001,2.12947,0.128172,-0.448027,6.80794,1.700740.681107
17.1001,2.16623,0.112742,-0.397413,6.80794,1.700740.681107
17.2001,2.19825,0.100897,-0.354297,6.80794,1.700740.681107
17.3001,2.23117,0.0903088,-0.311182,6.80794,1.700740.681107
17.4001,2.26981,0.0796184,-0.269941,7.11063,1.87250.678379
17.5001,2.30384,0.0713591,-0.238073,7.11063,1.87250.678379
17.6001,2.34356,0.0632842,-0.200581,7.11063,1.87250.678379
17.7001,2.37808,0.0574036,-0.168713,7.11063,1.87250.678379
17.8001,2.41106,0.0531135,-0.129347,7.11063,1.87250.678379
17.9001,2.44775,0.0504954,-0.0712344,7.11063,1.87250.678379
18.0001,2.47573,0.0505478,0.00187461,7.11063,1.87250.678379
18.1001,2.50841,0.053497,0.0899803,7.11063,1.87250.678379
18.2001,2.53668,0.0580933,0.161215,7.11063,1.87250.678379
18.3001,2.56499,0.0646849,0.2287,7.11063,1.87250.678379
18.4001,2.59813,0.0753406,0.311182,7.43968,2.414961.16538
18.5001,2.62699,0.0862014,0.359921,7.43968,2.414961.16538
18.6001,2.66435,0.101313,0.384291,7.43968,2.414961.16538
18.7001,2.69637,0.114963,0.403037,7.43968,2.414961.16538
18.8001,2.72789,0.129179,0.423657,7.43968,2.414961.16538
18.9001,2.76475,0.146555,0.440529,7.43968,2.414961.16538
19.0001,2.79617,0.162022,0.4574,7.43968,2.414961.16538
19.1001,2.83305,0.180864,0.472397,7.43968,2.414961.16538
19.2001,2.86419,0.197369,0.487393,7.43968,2.414961.16538
19.3001,2.8953,0.214386,0.500516,7.43968,2.414961.16538
19.4001,2.93079,0.234408,0.513638,7.41391,2.83091.83333
19.5001,2.96129,0.252069,0.524885,7.41391,2.83091.83333
19.6001,2.99605,0.272902,0.539882,7.41391,2.83091.83333
19.7001,3.02599,0.291073,0.545506,7.41391,2.83091.83333
19.8001,3.05612,0.309359,0.545506,7.41391,2.83091.83333
19.9001,3.09122,0.330484,0.541757,7.41391,2.83091.83333
20.0001,3.12111,0.348317,0.538007,7.41391,2.83091.83333
20.1001,3.15652,0.369357,0.536133,7.41391,2.83091.83333
20.2001,3.18704,0.387415,0.534258,7.41391,2.83091.83333
20.3001,3.21705,0.405024,0.530509,7.41391,2.83091.83333
20.4001,3.25247,0.42562,0.52676,7.26697,3.27162.01436
20.5001,3.28262,0.443004,0.523011,7.26697,3.27162.01436
20.6001,3.31857,0.463553,0.519261,7.26697,3.27162.01436
20.7001,3.34901,0.480875,0.517387,7.26697,3.27162.01436
20.8001,3.37977,0.498076,0.509888,7.26697,3.27162.01436
20.9001,3.41589,0.517398,0.491143,7.26697,3.27162.01436
21.0001,3.44722,0.533552,0.476146,7.26697,3.27162.01436
21.1001,3.48358,0.55145,0.4574,7.26697,3.27162.01436
21.2001,3.51543,0.566538,0.442403,7.26697,3.27162.01436
21.3001,3.5471,0.580964,0.427407,7.11151,3.575422.00564
21.4001,3.5847,0.597244,0.408661,7.11151,3.575422.00564
21.5001,3.61625,0.61028,0.391789,7.11151,3.575422.00564
21.6001,3.65358,0.624891,0.373043,7.11151,3.575422.00564
21.7001,3.68558,0.636795,0.356172,7.11151,3.575422.00564
21.8001,3.71777,0.648158,0.339301,7.11151,3.575422.00564
21.9001,3.75582,0.66079,0.320555,7.11151,3.575422.00564
22.0001,3.7884,0.670999,0.303684,7.11151,3.575422.00564
22.1001,3.82729,0.682392,0.284938,7.11151,3.575422.00564
22.2001,3.86021,0.691434,0.268066,7.11151,3.575422.00564
22.3001,3.89414,0.70014,0.251195,7.11151,3.575422.00564
22.4001,3.93315,0.709374,0.232449,6.92566,3.711631.84848
22.5001,3.96756,0.716978,0.217452,6.92566,3.711631.84848
22.6001,4.00752,0.724947,0.196832,6.92566,3.711631.84848
22.7001,4.04241,0.731294,0.179961,6.92566,3.711631.84848
22.8001,4.07697,0.73698,0.163089,6.92566,3.711631.84848
22.9001,4.11774,0.742829,0.142469,6.92566,3.711631.84848
23.0001,4.15292,0.747271,0.125598,6.92566,3.711631.84848
23.1001,4.19322,0.751593,0.106852,6.92566,3.711631.84848
23.2001,4.22854,0.75478,0.0899803,6.92566,3.711631.84848
23.3001,4.26345,0.7576,0.0806074,6.92566,3.711631.84848
23.4001,4.3041,0.760348,0.0674853,6.82801,4.215941.67734
23.5001,4.33885,0.762304,0.0562377,6.82801,4.215941.67734
23.6001,4.37979,0.763993,0.041241,6.82801,4.215941.67734
23.7001,4.41413,0.765152,0.0337426,6.82801,4.215941.67734
23.8001,4.44958,0.766017,0.0243697,6.82801,4.215941.67734
23.9001,4.49033,0.766475,0.0112476,6.82801,4.215941.67734
24.0001,4.52513,0.766605,0.0037492,6.82801,4.215941.67734
24.1001,4.56521,0.766305,-0.00749834,6.82801,4.215941.67734
24.2001,4.60023,0.765845,-0.0131221,6.82801,4.215941.67734
24.3001,4.63503,0.765258,-0.0168713,6.82801,4.215941.67734
24.4001,4.67577,0.764342,-0.0224951,6.82732,4.565381.54107
24.5001,4.71078,0.763357,-0.0281188,6.82732,4.565381.54107
24.6001,4.75129,0.762066,-0.031868,6.82732,4.565381.54107
24.7001,4.78562,0.760842,-0.0356172,6.82732,4.565381.54107
24.8001,4.8204,0.759472,-0.0393664,6.82732,4.565381.54107
24.9001,4.86089,0.757725,-0.0431156,6.82732,4.565381.54107
25.0001,4.89565,0.756095,-0.0468647,6.82732,4.565381.54107
25.1001,4.93371,0.754096,-0.0524885,6.82732,4.565381.54107
25.2001,4.96228,0.752272,-0.063736,6.82732,4.565381.54107
25.3001,4.98905,0.749857,-0.0899803,6.84474,4.939741.45842
25.4001,5.02165,0.746113,-0.11435,6.84474,4.939741.45842
25.5001,5.0496,0.742371,-0.133096,6.84474,4.939741.45842
25.6001,5.08311,0.737115,-0.155591,6.84474,4.939741.45842
25.7001,5.11129,0.732042,-0.178086,6.84474,4.939741.45842
25.8001,5.13809,0.726801,-0.193083,6.84474,4.939741.45842
25.9001,5.16897,0.720584,-0.198707,6.84474,4.939741.45842
26.0001,5.20018,0.714906,-0.179961,6.84474,4.939741.45842
26.1001,5.23926,0.708249,-0.168713,6.84474,4.939741.45842
26.2001,5.27278,0.703055,-0.153716,6.84474,4.939741.45842
26.3001,5.30763,0.69779,-0.149967,6.84474,4.939741.45842
26.4001,5.348,0.692231,-0.136845,6.86452,5.358581.36744
26.5001,5.38253,0.687871,-0.125598,6.86452,5.358581.36744
26.6001,5.42323,0.683197,-0.11435,6.86452,5.358581.36744
26.7001,5.45741,0.67966,-0.103102,6.86452,5.358581.36744
26.8001,5.49229,0.676513,-0.0899803,6.86452,5.358581.36744
26.9001,5.53227,0.67366,-0.0712344,6.86452,5.358581.36744
27.0001,5.56724,0.671757,-0.0543631,6.86452,5.358581.36744
27.1001,5.60753,0.670397,-0.0337426,6.86452,5.358581.36744
27.2001,5.64255,0.669806,-0.0168713,6.86452,5.358581.36744
27.3001,5.67691,0.669871,0.00187461,6.86452,5.358581.36744
27.4001,5.71765,0.670787,0.0224951,6.94,5.732431.32419
27.5001,5.75219,0.672278,0.0431156,6.94,5.732431.32419
27.6001,5.79264,0.674935,0.0656107,6.94,5.732431.32419
27.7001,5.82754,0.677821,0.082482,6.94,5.732431.32419
27.8001,5.86216,0.681338,0.101228,6.94,5.732431.32419
27.9001,5.90259,0.686442,0.125598,6.94,5.732431.32419
28.0001,5.93682,0.691352,0.142469,6.94,5.732431.32419
28.1001,5.97703,0.697968,0.163089,6.94,5.732431.32419
28.2001,6.01108,0.704031,0.176211,6.94,5.732431.32419
28.3001,6.04568,0.710728,0.191208,6.94,5.732431.32419
28.4001,6.08535,0.719026,0.206205,6.9782,6.144151.48027
28.5001,6.1193,0.726662,0.221202,6.9782,6.144151.48027
28.6001,6.15808,0.735919,0.234324,6.9782,6.144151.48027
28.7001,6.19138,0.744397,0.24932,6.9782,6.144151.48027
28.8001,6.225,0.753363,0.260568,6.9782,6.144151.48027
28.9001,6.264,0.764391,0.275565,6.9782,6.144151.48027
29.0001,6.29696,0.774111,0.286812,6.9782,6.144151.48027
29.1001,6.33533,0.78574,0.294311,6.9782,6.144151.48027
29.2001,6.36836,0.795957,0.299934,6.9782,6.144151.48027
29.3001,6.40157,0.806364,0.303684,6.9782,6.144151.48027
29.4001,6.44025,0.818484,0.303684,6.93925,6.428091.67541
29.5001,6.47365,0.829019,0.305558,6.93925,6.428091.67541
29.6001,6.51234,0.841067,0.301809,6.93925,6.428091.67541
29.7001,6.54561,0.851287,0.29806,6.93925,6.428091.67541
29.8001,6.57869,0.86138,0.296185,6.93925,6.428091.67541
29.9001,6.61749,0.873064,0.292436,6.93925,6.428091.67541
30.0001,6.64994,0.882964,0.296185,6.93925,6.428091.67541
30.1001,6.68991,0.894592,0.283063,6.93925,6.428091.67541
30.2001,6.72363,0.904058,0.27369,6.93925,6.428091.67541
30.3001,6.75744,0.913207,0.264317,6.93925,6.428091.67541
30.4001,6.79663,0.923502,0.256819,6.89458,6.80171.77908
30.5001,6.83059,0.932079,0.247446,6.89458,6.80171.77908
30.6001,6.86999,0.941563,0.236198,6.89458,6.80171.77908
30.7001,6.90432,0.949553,0.2287,6.89458,6.80171.77908
30.8001,6.93784,0.957092,0.221202,6.89458,6.80171.77908
30.9001,6.97768,0.96566,0.211829,6.89458,6.80171.77908
31.0001,7.01135,0.972506,0.200581,6.89458,6.80171.77908
31.1001,7.05136,0.98025,0.191208,6.89458,6.80171.77908
31.2001,7.0858,0.986583,0.181835,6.89458,6.80171.77908
31.3001,7.1201,0.992491,0.170588,6.89458,6.80171.77908
31.4001,7.16055,0.998991,0.15934,6.8315,7.181361.7476
31.5001,7.19518,1.00422,0.149967,6.8315,7.181361.7476
31.6001,7.23575,1.00989,0.13872,6.8315,7.181361.7476
31.7001,7.27005,1.01435,0.129347,6.8315,7.181361.7476
31.8001,7.30504,1.0185,0.118099,6.8315,7.181361.7476
31.9001,7.34534,1.02282,0.106852,6.8315,7.181361.7476
32.0001,7.3802,1.02623,0.0974787,6.8315,7.181361.7476
32.1001,7.42058,1.02972,0.0862312,6.8315,7.181361.7476
32.2001,7.45528,1.03233,0.0749836,6.8315,7.181361.7476
32.3001,7.48979,1.0346,0.0656107,6.76879,7.560591.63528
32.4001,7.53047,1.03689,0.0562377,6.76879,7.560591.63528
32.5001,7.56545,1.03853,0.0468648,6.76879,7.560591.63528
32.6001,7.6064,1.03999,0.0356172,6.76879,7.560591.63528
32.7001,7.64009,1.04087,0.0262443,6.76879,7.560591.63528
32.8001,7.6729,1.04143,0.0168713,6.76879,7.560591.63528
32.9001,7.71057,1.04171,0.00749837,6.76879,7.560591.63528
33.0001,7.74316,1.04171,1.3737e-08,6.76879,7.560591.63528
33.1001,7.78127,1.04135,-0.00937294,6.76879,7.560591.63528
33.2001,7.81364,1.04087,-0.0149967,6.76879,7.560591.63528
33.3001,7.84579,1.04014,-0.0224951,6.76879,7.560591.63528
33.4001,7.88388,1.03893,-0.031868,6.77951,7.922251.55076
33.5001,7.91624,1.03771,-0.0374918,6.77951,7.922251.55076
33.6001,7.95276,1.03593,-0.0487393,6.77951,7.922251.55076
33.7001,7.98377,1.03425,-0.0543631,6.77951,7.922251.55076
33.8001,8.01742,1.03248,-0.0524885,6.77951,7.922251.55076
33.9001,8.05813,1.03057,-0.0468647,6.77951,7.922251.55076
34.0001,8.09246,1.02909,-0.0431156,6.77951,7.922251.55076
34.1001,8.13317,1.02741,-0.041241,6.77951,7.922251.55076
34.2001,8.16817,1.02616,-0.0356172,6.77951,7.922251.55076
34.3001,8.20317,1.02498,-0.0337426,6.77951,7.922251.55076
34.4001,8.24368,1.02376,-0.0299934,6.81041,8.255571.49274
34.5001,8.27869,1.02291,-0.0243697,6.81041,8.255571.49274
34.6001,8.31921,1.02207,-0.0206205,6.81041,8.255571.49274
34.7001,8.35467,1.02141,-0.0187459,6.81041,8.255571.49274
34.8001,8.38925,1.02096,-0.0131221,6.81041,8.255571.49274
34.9001,8.43066,1.02057,-0.00937294,6.81041,8.255571.49274
35.0001,8.46568,1.0203,-0.00749835,6.81041,8.255571.49274
35.1001,8.50643,1.02023,-0.00187458,6.81041,8.255571.49274
35.2001,8.54123,1.02029,0.0018746,6.81041,8.255571.49274
35.3001,8.57603,1.02049,0.00562378,6.81041,8.255571.49274
35.4001,8.61656,1.02087,0.00937296,6.88292,8.655291.49467
35.5001,8.65157,1.02139,0.0149967,6.88292,8.655291.49467
35.6001,8.69276,1.02224,0.0206205,6.88292,8.655291.49467
35.7001,8.72755,1.02309,0.0243697,6.88292,8.655291.49467
35.8001,8.76277,1.02408,0.0281189,6.88292,8.655291.49467
35.9001,8.80372,1.02554,0.0356172,6.88292,8.655291.49467
36.0001,8.83893,1.02693,0.0393664,6.88292,8.655291.49467
36.1001,8.87964,1.02876,0.0449902,6.88292,8.655291.49467
36.2001,8.91462,1.03053,0.0506139,6.88292,8.655291.49467
36.3001,8.94937,1.03242,0.0543631,6.88292,8.655291.49467
36.4001,8.99004,1.03487,0.0599869,6.9163,9.026081.51379
36.5001,9.02499,1.03716,0.0656107,6.9163,9.026081.51379
36.6001,9.06608,1.04009,0.0712344,6.9163,9.026081.51379
36.7001,9.10034,1.04267,0.0749836,6.9163,9.026081.51379
36.8001,9.13482,1.04532,0.0768582,6.9163,9.026081.51379
36.9001,9.17455,1.04861,0.082482,6.9163,9.026081.51379
37.0001,9.20856,1.05161,0.0881057,6.9163,9.026081.51379
37.1001,9.24913,1.05543,0.0937295,6.9163,9.026081.51379
37.2001,9.28313,1.05856,0.0918549,6.9163,9.026081.51379
37.3001,9.31906,1.06228,0.103102,6.93842,9.427091.5798
37.4001,9.35957,1.0667,0.108726,6.93842,9.427091.5798
37.5001,9.39436,1.07069,0.11435,6.93842,9.427091.5798
37.6001,9.43461,1.07547,0.118099,6.93842,9.427091.5798
37.7001,9.4698,1.07985,0.123723,6.93842,9.427091.5798
37.8001,9.50369,1.084,0.121848,6.93842,9.427091.5798
37.9001,9.54448,1.08969,0.13872,6.93842,9.427091.5798
38.0001,9.57961,1.09453,0.136845,6.93842,9.427091.5798
38.1001,9.61995,1.10031,0.142469,6.93842,9.427091.5798
38.2001,9.65438,1.10538,0.146218,6.93842,9.427091.5798
38.3001,9.68879,1.11058,0.149967,6.93842,9.427091.5798
38.4001,9.72927,1.11686,0.153716,6.89106,9.715681.64107
38.5001,9.76389,1.12215,0.151842,6.89106,9.715681.64107
38.6001,9.80439,1.12835,0.151842,6.89106,9.715681.64107
38.7001,9.83925,1.13355,0.148093,6.89106,9.715681.64107
38.8001,9.87433,1.13872,0.146218,6.89106,9.715681.64107
38.9001,9.91489,1.14454,0.142469,6.89106,9.715681.64107
39.0001,9.94895,1.14903,0.131221,6.89106,9.715681.64107
39.1001,9.98978,1.1545,0.133096,6.89106,9.715681.64107
39.2001,10.0249,1.15914,0.131221,6.89106,9.715681.64107
39.3001,10.0592,1.16347,0.125598,6.86618,10.06721.6957
39.4001,10.0999,1.16845,0.121848,6.86618,10.06721.6957
39.5001,10.1347,1.17264,0.119974,6.86618,10.06721.6957
39.6001,10.175,1.17719,0.112475,6.86618,10.06721.6957
39.7001,10.2104,1.18119,0.112475,6.86618,10.06721.6957
39.8001,10.2457,1.18511,0.110601,6.86618,10.06721.6957
39.9001,10.2862,1.18938,0.104977,6.86618,10.06721.6957
40.0001,10.321,1.19298,0.103102,6.86618,10.06721.6957
40.1001,10.3618,1.19705,0.0993533,6.86618,10.06721.6957
40.2001,10.3966,1.20046,0.0974787,6.86618,10.06721.6957
40.3001,10.4317,1.20375,0.0937295,6.8126,10.44471.66731
40.4001,10.4725,1.20744,0.0899803,6.8126,10.44471.66731
40.5001,10.5074,1.21052,0.0881057,6.8126,10.44471.66731
40.6001,10.5482,1.21397,0.0843566,6.8126,10.44471.66731
40.7001,10.5836,1.21689,0.082482,6.8126,10.44471.66731
40.8001,10.6187,1.21966,0.0787328,6.8126,10.44471.66731
40.9001,10.6593,1.22279,0.0768582,6.8126,10.44471.66731
41.0001,10.6938,1.22525,0.0712344,6.8126,10.44471.66731
41.1001,10.734,1.22805,0.0693598,6.8126,10.44471.66731
41.2001,10.7688,1.23033,0.0656107,6.8126,10.44471.66731
41.3001,10.8035,1.23248,0.0618615,6.8126,10.44471.66731
41.4001,10.8442,1.23492,0.0599869,6.82019,10.81461.63537
41.5001,10.8767,1.23675,0.0562377,6.82019,10.81461.63537
41.6001,10.9115,1.23819,0.041241,6.82019,10.81461.63537
41.7001,10.9379,1.23849,0.0112476,6.82019,10.81461.63537
41.8001,10.9635,1.23762,-0.0337426,6.82019,10.81461.63537
41.9001,10.9936,1.2352,-0.0806074,6.82019,10.81461.63537
42.0001,11.0205,1.23215,-0.112475,6.82019,10.81461.63537
42.1001,11.0523,1.22723,-0.153716,6.82019,10.81461.63537
42.2001,11.0797,1.22207,-0.185584,6.82019,10.81461.63537
42.3001,11.1058,1.21632,-0.217452,6.82019,10.81461.63537
42.4001,11.1324,1.20933,-0.256819,6.7896,11.24931.6255
42.5001,11.1565,1.20213,-0.290561,6.7896,11.24931.6255
42.6001,11.1927,1.19101,-0.29806,6.7896,11.24931.6255
42.7001,11.2253,1.1808,-0.303684,6.7896,11.24931.6255
42.8001,11.2592,1.16987,-0.311182,6.7896,11.24931.6255
42.9001,11.2977,1.15717,-0.31868,6.7896,11.24931.6255
43.0001,11.3309,1.14601,-0.324304,6.7896,11.24931.6255
43.1001,11.3695,1.13296,-0.326179,6.7896,11.24931.6255
43.2001,11.4028,1.12154,-0.329928,6.7896,11.24931.6255
43.3001,11.436,1.11025,-0.328053,6.7896,11.24931.6255
43.4001,11.4747,1.09749,-0.31868,6.87644,11.55081.2988
43.5001,11.5081,1.08683,-0.309307,6.87644,11.55081.2988
43.6001,11.5468,1.07492,-0.29806,6.87644,11.55081.2988
43.7001,11.5802,1.06508,-0.286812,6.87644,11.55081.2988
43.8001,11.6137,1.05561,-0.275565,6.87644,11.55081.2988
43.9001,11.6528,1.04502,-0.264317,6.87644,11.55081.2988
44.0001,11.6867,1.03619,-0.254944,6.87644,11.55081.2988
44.1001,11.7264,1.0263,-0.243697,6.87644,11.55081.2988
44.2001,11.7608,1.01831,-0.2287,6.87644,11.55081.2988
44.3001,11.7948,1.01093,-0.213703,6.7846,11.88031.23244
44.4001,11.8352,1.00303,-0.193083,6.7846,11.88031.23244
44.5001,11.8694,0.996865,-0.178086,6.7846,11.88031.23244
44.6001,11.9101,0.990406,-0.157466,6.7846,11.88031.23244
44.7001,11.9448,0.985498,-0.140594,6.7846,11.88031.23244
